distance,duration,n_ha,n_ha_l,n_ha_m,n_ha_h,n_hb,n_hb_l,n_hb_m,n_hb_h,n_hc,n_hc_l,n_hc_m,n_hc_h,fcw_time,hmw_time,ldw_time,pcw_time,n_pedestrian_dz,n_tsr_level,n_tsr_level_0,n_tsr_level_1,n_tsr_level_2,n_tsr_level_3,n_tsr_level_4,n_tsr_level_5,n_tsr_level_6,n_tsr_level_7,n_brakes,speed,n_fcw,n_hmw,n_ldw,n_ldw_left,n_ldw_right,n_pcw,n_fatigue_0,n_fatigue_1,n_fatigue_2,n_fatigue_3,n_headway__1,n_headway_0,n_headway_1,n_headway_2,n_headway_3,n_overtaking_0,n_overtaking_1,n_overtaking_2,n_overtaking_3,n_speeding_0,n_speeding_1,n_speeding_2,n_speeding_3,target
87.5378,5228,24.0,9.0,10.0,5.0,5.0,0.0,5.0,0.0,4.0,1.0,3.0,0.0,1.418149,2.510295,0.229155,0.0,4.0,63.0,14.0,14.0,20.0,17.0,5.0,3.0,2.0,2.0,89.0,73.65454316637302,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,87.0,77.0,72.0,29.0,2.0,3.0,2.0,0.0,0.0,9.0,25.0,39.0,23.0,0
1.07914,148,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.526153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1
102.643,3602,17.0,7.0,8.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669145,0.0,0.0,0.0,190.0,11.0,38.0,57.0,34.0,8.0,7.0,25.0,21.0,19.0,112.4115523465704,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,36.0,104.0,37.0,9.0,1.0,0.0,0.0,0.0,4.0,18.0,55.0,44.0,0
1.18606,313,17.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,34.411184210526315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,1
94.6355,5737,34.0,11.0,18.0,5.0,16.0,2.0,14.0,0.0,6.0,0.0,6.0,0.0,0.100254,9.849093,0.101823,0.0,21.0,363.0,35.0,40.0,27.0,29.0,78.0,97.0,65.0,27.0,98.0,65.35099105420102,1.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,112.0,110.0,78.0,39.0,10.0,8.0,7.0,0.0,0.0,13.0,41.0,42.0,16.0,0
103.114,3756,17.0,6.0,11.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,12.665666,0.0,0.0,0.0,310.0,10.0,30.0,51.0,44.0,33.0,44.0,68.0,40.0,26.0,109.78128374325136,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,41.0,93.0,45.0,14.0,1.0,0.0,0.0,0.0,4.0,13.0,46.0,39.0,0
103.724,4941,11.0,3.0,8.0,0.0,4.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,8.206481,0.839386,0.0,0.0,156.0,11.0,6.0,27.0,52.0,39.0,15.0,12.0,5.0,54.0,88.76018323635013,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,138.0,111.0,130.0,58.0,11.0,1.0,0.0,0.0,0.0,9.0,16.0,24.0,19.0,0
29.7166,1190,16.0,5.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.936715,0.0,0.0,0.0,158.0,29.0,39.0,20.0,12.0,7.0,34.0,37.0,9.0,7.0,99.91322314049587,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,12.0,29.0,13.0,3.0,1.0,0.0,0.0,0.0,4.0,17.0,16.0,7.0,0
73.5828,2730,11.0,4.0,7.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.094446,10.943278,0.0,0.0,0.0,21.0,4.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,12.0,106.74711316397229,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,24.0,75.0,46.0,10.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,2.0,0
87.6873,4781,12.0,4.0,8.0,0.0,6.0,0.0,6.0,0.0,4.0,2.0,2.0,0.0,0.10539,9.381989,0.176041,0.0,2.0,83.0,15.0,17.0,23.0,21.0,13.0,8.0,0.0,1.0,59.0,77.68685550189271,1.0,8.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,109.0,84.0,79.0,29.0,7.0,3.0,2.0,0.0,0.0,7.0,14.0,25.0,19.0,0
103.107,3835,20.0,6.0,12.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784301,0.0,0.0,0.0,123.0,32.0,30.0,15.0,10.0,10.0,13.0,22.0,23.0,30.0,106.9417773237998,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,114.0,58.0,115.0,32.0,13.0,1.0,0.0,0.0,0.0,5.0,27.0,26.0,7.0,0
98.5575,5392,15.0,6.0,9.0,0.0,7.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.106972,17.663285,0.211126,0.0,5.0,104.0,10.0,10.0,24.0,21.0,9.0,10.0,16.0,14.0,86.0,80.31915826391933,1.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,117.0,105.0,106.0,39.0,8.0,2.0,1.0,0.0,0.0,10.0,24.0,25.0,12.0,0
17.9281,2456,5.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.209552,0.209552,0.10396,0.0,15.0,40.0,7.0,3.0,14.0,15.0,2.0,1.0,2.0,3.0,56.0,29.959842995169083,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,53.0,18.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,6.0,14.0,9.0,0
102.345,3753,21.0,7.0,14.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.287761,34.734372,0.726724,0.0,0.0,71.0,12.0,18.0,19.0,16.0,5.0,6.0,4.0,3.0,16.0,109.34036783777412,1.0,9.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,105.0,52.0,92.0,29.0,11.0,1.0,0.0,0.0,0.0,3.0,12.0,58.0,54.0,0
87.5834,4635,20.0,5.0,14.0,1.0,9.0,1.0,8.0,0.0,6.0,2.0,4.0,0.0,1.061792,12.90273,0.524022,0.0,5.0,89.0,21.0,18.0,9.0,17.0,18.0,13.0,10.0,4.0,67.0,77.85081498071419,4.0,14.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,93.0,75.0,74.0,32.0,10.0,3.0,2.0,0.0,0.0,8.0,9.0,22.0,23.0,0
38.2415,2933,14.0,1.0,13.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.30194,28.268913,0.0,0.0,8.0,36.0,15.0,19.0,7.0,4.0,3.0,3.0,0.0,0.0,41.0,50.16019417475728,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,45.0,45.0,24.0,8.0,2.0,1.0,0.0,0.0,7.0,12.0,7.0,3.0,0
3.48368,424,7.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.42521994134897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
4.20202,484,8.0,0.0,8.0,0.0,5.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.93381037567084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
44.7242,2546,17.0,5.0,12.0,0.0,6.0,0.0,6.0,0.0,15.0,4.0,11.0,0.0,0.0,2.149408,0.0,0.0,4.0,86.0,13.0,34.0,31.0,9.0,7.0,4.0,0.0,1.0,38.0,53.79865546218488,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,31.0,28.0,8.0,1.0,2.0,1.0,0.0,0.0,7.0,22.0,23.0,10.0,0
10.205,949,12.0,2.0,10.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.98316,0.0,0.0,7.0,13.0,8.0,8.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,35.90622537431048,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,7.0,7.0,1.0,6.0,5.0,0.0,0.0,5.0,4.0,2.0,2.0,0
10.081,1185,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.86466666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,27.0,11.0,5.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0
57.291,2791,12.0,1.0,11.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,12.058149,0.102225,0.0,2.0,40.0,11.0,9.0,7.0,4.0,6.0,7.0,3.0,4.0,30.0,57.75115835377487,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,49.0,59.0,32.0,5.0,1.0,0.0,0.0,0.0,10.0,9.0,3.0,5.0,0
31.4097,1810,30.0,8.0,21.0,1.0,12.0,0.0,12.0,0.0,10.0,4.0,6.0,0.0,0.0,2.351113,0.0,0.0,0.0,41.0,15.0,15.0,10.0,2.0,2.0,3.0,3.0,6.0,39.0,55.66254150316934,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,35.0,37.0,14.0,3.0,3.0,1.0,0.0,0.0,13.0,17.0,4.0,6.0,0
6.38719,616,7.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,14.0,6.0,8.0,0.0,0.0,0.0,0.109797,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,33.86918604651163,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0
45.4483,2677,13.0,2.0,11.0,0.0,9.0,0.0,9.0,0.0,15.0,6.0,9.0,0.0,0.0,4.781228,0.0,0.0,0.0,68.0,15.0,23.0,19.0,11.0,9.0,4.0,0.0,2.0,41.0,51.53624078624079,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,23.0,16.0,14.0,5.0,2.0,1.0,0.0,0.0,6.0,25.0,35.0,22.0,0
1.09315,201,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.767543859649123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
7.36523,686,9.0,2.0,7.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,0.797779,0.0,0.0,0.0,15.0,6.0,6.0,3.0,2.0,2.0,1.0,0.0,1.0,10.0,41.55983350676379,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.0,6.0,4.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,2.0,1.0,0
9.97812,901,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,34.655011655011656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,24.0,14.0,8.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0
22.1768,1796,8.0,1.0,7.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,7.0,8.0,8.0,9.0,7.0,2.0,0.0,3.0,32.0,39.35729476818375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,28.0,19.0,14.0,0.0,7.0,6.0,0.0,0.0,4.0,7.0,7.0,3.0,0
8.49875,721,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,38.78758741258741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
26.8342,1937,14.0,4.0,10.0,0.0,5.0,0.0,5.0,0.0,5.0,2.0,3.0,0.0,0.0,1.43982,0.110536,0.0,3.0,62.0,26.0,34.0,14.0,5.0,4.0,2.0,1.0,2.0,28.0,44.64725897920605,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,31.0,28.0,15.0,0.0,4.0,3.0,0.0,0.0,8.0,8.0,4.0,2.0,0
2.37244,293,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,26.890134529147986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.2489,2722,26.0,6.0,20.0,0.0,11.0,1.0,10.0,0.0,10.0,3.0,7.0,0.0,0.085408,7.625164,0.0,0.0,9.0,36.0,9.0,15.0,11.0,4.0,3.0,3.0,0.0,0.0,44.0,52.88136665612148,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,30.0,30.0,15.0,6.0,2.0,1.0,0.0,0.0,7.0,27.0,25.0,6.0,0
26.7365,2383,10.0,2.0,8.0,0.0,4.0,0.0,4.0,0.0,6.0,1.0,5.0,0.0,0.0,0.204337,0.0,0.0,4.0,86.0,12.0,27.0,31.0,15.0,5.0,4.0,3.0,1.0,74.0,46.32731607629428,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,53.0,31.0,8.0,0.0,1.0,0.0,0.0,0.0,10.0,20.0,19.0,10.0,0
1.84844,355,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,7.0,13.0,15.0,15.0,9.0,1.0,0.0,0.0,33.0,17.92619926199262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,1
1.11294,329,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.588138385502472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
28.5969,2229,30.0,8.0,22.0,0.0,11.0,1.0,10.0,0.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,23.0,36.0,32.0,19.0,7.0,3.0,0.0,0.0,82.0,42.50402993667242,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,33.0,24.0,11.0,0.0,2.0,0.0,0.0,0.0,11.0,27.0,22.0,9.0,0
44.7146,2628,11.0,1.0,10.0,0.0,7.0,0.0,7.0,0.0,14.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,17.0,26.0,19.0,12.0,10.0,5.0,0.0,2.0,58.0,53.98537584088915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,35.0,38.0,11.0,0.0,2.0,1.0,0.0,0.0,7.0,23.0,26.0,13.0,0
10.5555,973,11.0,0.0,11.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.730203,0.0,0.0,7.0,22.0,10.0,7.0,4.0,2.0,1.0,1.0,2.0,5.0,21.0,33.64985590778098,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,21.0,10.0,7.0,2.0,5.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0
9.98306,982,9.0,1.0,8.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.982417582417582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,16.0,9.0,5.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0
1.29689,249,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.098702,0.098702,0.0,0.0,4.0,11.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,11.0,21.14638157894737,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1
1.52379,275,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.256140350877192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.38026,203,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,13.0,25.874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1
21.308,1318,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,8.0,1.0,1.0,1.0,2.0,2.0,0.0,6.0,13.0,46.1023751023751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,15.0,5.0,1.0,0.0,8.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,0
25.0684,1476,12.0,1.0,11.0,0.0,8.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,3.484982,0.73398,0.0,0.0,14.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,51.50739957716702,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,18.0,26.0,21.0,2.0,3.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0
4.47778,538,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,7.0,7.0,9.0,6.0,2.0,2.0,1.0,22.0,28.07488151658768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,12.0,7.0,0
4.8341,845,10.0,1.0,9.0,0.0,6.0,0.0,6.0,0.0,7.0,2.0,5.0,0.0,0.10238,0.10238,0.0,0.0,3.0,21.0,3.0,3.0,5.0,5.0,4.0,3.0,1.0,0.0,39.0,25.7186018957346,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0
1.50546,174,7.0,1.0,6.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.749521988527725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.55972,205,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.87532467532468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.64435,232,5.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,31.37715179968701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2.14683,276,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.88813559322034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43.628,2528,24.0,5.0,19.0,0.0,9.0,0.0,9.0,0.0,11.0,2.0,9.0,0.0,0.0,2.755598,0.0,0.0,4.0,74.0,14.0,30.0,25.0,8.0,6.0,4.0,1.0,0.0,50.0,51.266975308641975,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,38.0,35.0,17.0,2.0,2.0,1.0,0.0,0.0,6.0,21.0,24.0,8.0,0
5.20203,659,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.791338582677167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
5.80475,611,7.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.628985507246377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
44.4181,2594,16.0,2.0,14.0,0.0,9.0,0.0,9.0,0.0,15.0,5.0,10.0,0.0,0.0,3.200815,0.0,0.0,0.0,61.0,12.0,20.0,20.0,10.0,6.0,3.0,0.0,2.0,41.0,51.29145077720207,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,32.0,23.0,6.0,3.0,2.0,1.0,0.0,0.0,8.0,29.0,32.0,15.0,0
1.64113,257,7.0,1.0,6.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.091591,0.091591,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,31.380494505494507,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2.16496,260,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.697160883280755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10.0264,803,11.0,0.0,11.0,0.0,10.0,0.0,10.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,4.0,18.0,35.969818913480886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,8.0,5.0,0.0,4.0,3.0,0.0,0.0,4.0,4.0,2.0,1.0,0
1.68387,274,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,23.165656565656565,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1
9.97219,919,15.0,2.0,13.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.102345,0.102345,0.0,0.0,6.0,22.0,6.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,33.02354570637119,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,14.0,9.0,8.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0
20.4654,1451,9.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,9.0,3.0,7.0,5.0,0.0,0.0,0.0,7.0,25.0,45.98564102564102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,17.0,16.0,11.0,0.0,9.0,8.0,0.0,0.0,2.0,3.0,5.0,3.0,0
25.0849,1367,19.0,3.0,16.0,0.0,7.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,1.273257,1.630214,0.0,0.0,69.0,9.0,36.0,30.0,1.0,1.0,0.0,0.0,1.0,17.0,54.09761163032191,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,17.0,14.0,8.0,1.0,3.0,2.0,0.0,0.0,7.0,17.0,11.0,1.0,0
